cd_processo,codigo_cnj
806d88238ebad167866b3404672904fb,0
4d6dde02463d59a934cbcd3566e0d290,864
4d6dde02463d59a934cbcd3566e0d290,0
54f0976756454858b492b59d4304442a,864
54f0976756454858b492b59d4304442a,0
bf84502ae648c4a40d342b378bc34fc3,0
e356fa1db9c81d3cd878ca6213553d7d,13337
e356fa1db9c81d3cd878ca6213553d7d,13339
85aeefcad74b3c45cf61714ac33987c7,2212
85aeefcad74b3c45cf61714ac33987c7,0
8fb56ba5b803bf057706dc0380507a5f,2086
8fb56ba5b803bf057706dc0380507a5f,0
78d11e05f4cc56bec3312cc6fd85c450,13732
78d11e05f4cc56bec3312cc6fd85c450,13337
5f501179542f29b1ec8a342911f3ca60,13796
5f501179542f29b1ec8a342911f3ca60,13732
808d2f6bdc02b4b35a8c52972db71fac,13750
808d2f6bdc02b4b35a8c52972db71fac,13993
b248ec9822587191f82cf3e1a53a7046,864
b248ec9822587191f82cf3e1a53a7046,0
27a37fb6d529b07934d8d674f78d74df,0
d3872c41d2d50564693bee93df2ec064,0
18c4bcaa070da0a88dd72ac26e87a845,0
27d7cb574f1b5bb378d7ffa7dc370a62,0
1a512929ef038d153c82326ba2512fa2,864
1a512929ef038d153c82326ba2512fa2,0
b89ee43c78dcd6bb0896ff27a477a922,7770
b89ee43c78dcd6bb0896ff27a477a922,0
0c99a1e8d68ce722ac454bb0014fd8f9,7691
0c99a1e8d68ce722ac454bb0014fd8f9,0
a2f0701973e3ff3353da21ea2507b4ce,7768
a2f0701973e3ff3353da21ea2507b4ce,0
2b35eec3b88a38cf399453a6edef8f77,10598
2b35eec3b88a38cf399453a6edef8f77,0
113f560b416f8b7fb76570739451c9a2,7781
113f560b416f8b7fb76570739451c9a2,0
d6d9b3bfc718ffd5753aaa3cc0402b19,864
d6d9b3bfc718ffd5753aaa3cc0402b19,0
e1ff26008e32ccddf4a42688350e9a5f,7768
e1ff26008e32ccddf4a42688350e9a5f,0
680c0159e723066b0008b7c692c351b1,864
680c0159e723066b0008b7c692c351b1,0
79ef741643743567d8dd8b9f88e2f427,864
79ef741643743567d8dd8b9f88e2f427,0
e1983da089bca345036c37a5452e1bf9,864
e1983da089bca345036c37a5452e1bf9,0
19a08a50c6ae83214b72411e8d6bb31c,6226
19a08a50c6ae83214b72411e8d6bb31c,0
6c2d7115b13ef50d3d1f750804491921,7617
6c2d7115b13ef50d3d1f750804491921,864
81d8fff019188d70b10f3eca5d19dd62,864
81d8fff019188d70b10f3eca5d19dd62,0
4f3deae5872b0620b966f76feaca6ba9,864
4f3deae5872b0620b966f76feaca6ba9,0
6282272efde4dfcfa454bb8da15bfd1a,0
7220de30ee48e47f4ca28292bac6a633,864
7220de30ee48e47f4ca28292bac6a633,0
8ad9b1e20c6c073f414aec3692707575,864
8ad9b1e20c6c073f414aec3692707575,0
8a510d097ea93bcd425311bea67e1429,864
8a510d097ea93bcd425311bea67e1429,0
af5bc11e6f077a90f6b99b17f83536df,864
af5bc11e6f077a90f6b99b17f83536df,0
a5ba22a6f885058bd6e06a899f16ffbf,864
a5ba22a6f885058bd6e06a899f16ffbf,0
86abb37ee15a6b21aa8285aea891b79b,864
86abb37ee15a6b21aa8285aea891b79b,0
68084612d38bbecb6c562dc4410cd6c5,864
68084612d38bbecb6c562dc4410cd6c5,0
63034c03ce912430f443ed7f77eacdbd,864
63034c03ce912430f443ed7f77eacdbd,0
c788899917415b5303d56779ffd5d090,0
d717b89d6d67e2afab5ee00390db3fed,864
d717b89d6d67e2afab5ee00390db3fed,0
442bed634701377e947add1b70fd8427,13938
442bed634701377e947add1b70fd8427,864
d19ef1e23c503bd300a1308919f4ad9c,2086
d19ef1e23c503bd300a1308919f4ad9c,13799
9618db61c805bd574c199945cdfff84a,0
47170399374dfa8f2311da32173097b9,6226
47170399374dfa8f2311da32173097b9,0
4799a4325a83744b0201207110d14f53,6226
4799a4325a83744b0201207110d14f53,0
97680cfef69f8b5730ed0581627bd91f,7768
97680cfef69f8b5730ed0581627bd91f,0
0b8d5125e17567232f96a4984593ad53,864
0b8d5125e17567232f96a4984593ad53,0
9e5553249d182b06b3fe5fa5071a54db,6226
9e5553249d182b06b3fe5fa5071a54db,0
3fc4bcf480c6021c3bcc790932236404,7768
3fc4bcf480c6021c3bcc790932236404,0
c08142c326408470752bfa87583f3c3c,7768
c08142c326408470752bfa87583f3c3c,0
d2c44d77575050ab86d5916224eca40c,10598
d2c44d77575050ab86d5916224eca40c,0
5d581df7ddb5865ba351d6be6e4d3542,0
f73377e0831b1e0f4b2fa8570316458f,0
88068e6f53bd8bd158cfb4529d06dd2c,864
88068e6f53bd8bd158cfb4529d06dd2c,0
ec012aaf1a245e837a815ab641bf2fc0,6226
ec012aaf1a245e837a815ab641bf2fc0,0
ffd077d48a6ce8381cbb43c7aefdcd6b,6226
ffd077d48a6ce8381cbb43c7aefdcd6b,0
e1bff0c852bac707fa494a549232f6c2,7768
e1bff0c852bac707fa494a549232f6c2,0
b4c930a547e7a9b9ac34f1f60c1d251a,6226
b4c930a547e7a9b9ac34f1f60c1d251a,0
1b386bbc6a0e6e3bd877e09b4372f373,864
1b386bbc6a0e6e3bd877e09b4372f373,0
5e8f66d7de4ff57b3562a21424599532,864
5e8f66d7de4ff57b3562a21424599532,0
5d67eb9624f669bb03fe9da54a490dfc,0
7b6f7a105dabef2bef4438f46f484691,6226
7b6f7a105dabef2bef4438f46f484691,0
52ae67c0828dda815d73b3ad709e6457,7768
52ae67c0828dda815d73b3ad709e6457,0
3a8ac21ca2686dc174cd90f9872ec39d,8826
3a8ac21ca2686dc174cd90f9872ec39d,1156
0cf31e22cbaf106441cc41cd914ae502,7617
0cf31e22cbaf106441cc41cd914ae502,864
845adf74531918ad3f26bf57423bbb7b,864
845adf74531918ad3f26bf57423bbb7b,0
b2263b3b44b4378117b3b359fd79e12e,0
0f20f225ab9dcfe6fc08fad01fb465c7,0
0f20f225ab9dcfe6fc08fad01fb465c7,864
cc18201bb958729749b7eda9251d488a,7769
cc18201bb958729749b7eda9251d488a,0
f5df60ba6a3dd5f6bdb1ce35c9f94644,7768
f5df60ba6a3dd5f6bdb1ce35c9f94644,0
f8c672a107b9a23dc98281f2f37d8910,864
f8c672a107b9a23dc98281f2f37d8910,0
c7747a1aa38cca23b6d707a448af3ded,6226
c7747a1aa38cca23b6d707a448af3ded,0
3df06859636cf2b592f81b6f612d939b,6226
3df06859636cf2b592f81b6f612d939b,0
9dac51dbc6bbb75e822404ef03830c48,7768
9dac51dbc6bbb75e822404ef03830c48,0
b94d2e506f742133f3df4819d27eda91,7626
b94d2e506f742133f3df4819d27eda91,0
f2323866953ed36252d17620b35f5442,0
ef1152becc9e00bf487b127437588b4a,864
ef1152becc9e00bf487b127437588b4a,0
9bc83401dcc5f8bebc7861779a545498,864
9bc83401dcc5f8bebc7861779a545498,0
a21322541f9315b228e528993ebd0a77,0
cfce164ba6664bd8d1430bdf85ecd20e,864
cfce164ba6664bd8d1430bdf85ecd20e,0
58b541b3ec52b32969f32b35f38504be,6226
58b541b3ec52b32969f32b35f38504be,0
565a48a0ebaecfa7e9b296f2dcdcab48,864
565a48a0ebaecfa7e9b296f2dcdcab48,0
9e405406f720799546fd928456acefde,0
aad6b15eaa80a84209e1b133890e5c4f,864
aad6b15eaa80a84209e1b133890e5c4f,0
98cc1ab536159bc7a46f58734e071326,7626
98cc1ab536159bc7a46f58734e071326,0
c04cdfe7e6811c3fd6b8812deaecf6c9,0
4d2e8bd45379a7b48097d45903e5d360,6226
4d2e8bd45379a7b48097d45903e5d360,0
3f151eda0d6b2b916680be05128a6177,864
3f151eda0d6b2b916680be05128a6177,0
b2ae92524fb99e3e021f5eff27f8993b,864
b2ae92524fb99e3e021f5eff27f8993b,0
3a1786c5eb986de99bf927fa3ba210f1,6226
3a1786c5eb986de99bf927fa3ba210f1,0
1e2d9ec11159389d4762f8f22c61b118,864
1e2d9ec11159389d4762f8f22c61b118,0
f10f1e9cd7d9716c80cdbbf64be27c37,9606
f10f1e9cd7d9716c80cdbbf64be27c37,0
5e5657e5ca558b64ba06799b9e151fa9,864
5e5657e5ca558b64ba06799b9e151fa9,0
b6e836e83ebe356b3ad615bdbd0a2887,7768
b6e836e83ebe356b3ad615bdbd0a2887,0
b2ee2ba47da79489375d05531df52016,7768
b2ee2ba47da79489375d05531df52016,0
ce31d4495e4cf2bc953b378d0798f708,6226
ce31d4495e4cf2bc953b378d0798f708,0
25aac8f7cafc03ab16d44407fa162d24,7768
25aac8f7cafc03ab16d44407fa162d24,0
00e60e833fc9132741a79fe3e1532f3d,10598
00e60e833fc9132741a79fe3e1532f3d,0
faae7a9a79cc2f67bac15005ecd3bfb3,0
d241276bc8d15d7ce808262abbf76e79,10598
d241276bc8d15d7ce808262abbf76e79,0
85967bcc3b75c50ccf8cacac1a12a71b,864
85967bcc3b75c50ccf8cacac1a12a71b,0
d13ac11d949835ecc67d7de31ba52e0a,6226
d13ac11d949835ecc67d7de31ba52e0a,0
04b18dc1053bfc2b74e66d8e656e7d25,0
9a961d6ccee73a624ed69b204ed30a39,6226
9a961d6ccee73a624ed69b204ed30a39,0
e15c2b7b7bd587a90f997710b7b2c7da,864
e15c2b7b7bd587a90f997710b7b2c7da,0
1e7565160816c18594e158a7f1cd49ec,864
1e7565160816c18594e158a7f1cd49ec,0
0a33a51e69f90531cbaec7065be5939d,864
0a33a51e69f90531cbaec7065be5939d,0
7bfdbb469f5b381ef94b0168df3224c0,0
62d8f23de1b7fadf57757aeaa2ac1079,864
62d8f23de1b7fadf57757aeaa2ac1079,0
85141d304770b7530b332eaf4aa888d1,864
85141d304770b7530b332eaf4aa888d1,0
2768dbc7b970cf26a1717ab355969c23,7768
2768dbc7b970cf26a1717ab355969c23,0
b49ff80cf8b01c0ec1e037770825e8e2,864
b49ff80cf8b01c0ec1e037770825e8e2,0
90fdf7315da880d1ca12d92098a6d358,7770
90fdf7315da880d1ca12d92098a6d358,0
b8a20c0fcf185e1d632955985750e1fe,7774
b8a20c0fcf185e1d632955985750e1fe,0
4335282be5548e13686a0dbe0e8dd646,864
4335282be5548e13686a0dbe0e8dd646,0
53ebbbf813574b814251d2dfd41a8f5f,0
71d716009039c36b025c62113ae93574,864
71d716009039c36b025c62113ae93574,0
ad5e38deb11cb01e20d38a1fa10602da,6226
ad5e38deb11cb01e20d38a1fa10602da,864
5cadd08adb77cbc6ab70771a7469876d,864
746042693b6993403b307790b367303b,0
c66263146be384d724a01f6e84e76244,864
c66263146be384d724a01f6e84e76244,0
c5d1b1f346b2d2f2eaedf63e5cd24599,864
c5d1b1f346b2d2f2eaedf63e5cd24599,0
f3b352822ae85be687a3cab303b78c09,864
f3b352822ae85be687a3cab303b78c09,0
f87a9d25463229fd0ddca49379884705,6226
f87a9d25463229fd0ddca49379884705,0
b4efb9d92e11fc3e98233cffa59c9a3a,6226
b4efb9d92e11fc3e98233cffa59c9a3a,0
4515d10b215a7c0dceb649dc81f7b3d5,6226
4515d10b215a7c0dceb649dc81f7b3d5,0
4b8eb609e831a34a2c93c80dcb218820,7770
4b8eb609e831a34a2c93c80dcb218820,0
0f2cd4957dd2b441ea966a08cd7d9588,6226
0f2cd4957dd2b441ea966a08cd7d9588,0
5ff5246cfb43f91044fcd2f5085eaee5,864
5ff5246cfb43f91044fcd2f5085eaee5,0
5e8bcff7ec225211c2e016ccd27d5046,0
f6e66f0aa953fb99d836479be36f1ce1,10598
f6e66f0aa953fb99d836479be36f1ce1,0
6a045e5122eba119d076ce1e0522a1d7,864
6a045e5122eba119d076ce1e0522a1d7,0
7ef7ed7dbf8e5a929568c2c0c9420c8b,7768
7ef7ed7dbf8e5a929568c2c0c9420c8b,0
cd2b8b6d805f51f43d35fc565781b052,864
cd2b8b6d805f51f43d35fc565781b052,0
ef27f79d8ab5878528758eefc1e470d1,864
ef27f79d8ab5878528758eefc1e470d1,0
c5e0e5dcfc2ba6a42db4787c8bba6e2e,864
c5e0e5dcfc2ba6a42db4787c8bba6e2e,0
066ea2b6f986236db997ab3644f1b256,7768
066ea2b6f986236db997ab3644f1b256,0
3a0a95954fd93be4483fcd655e70b154,6226
3a0a95954fd93be4483fcd655e70b154,864
430525e850078ef303dc208e41c91d39,6226
430525e850078ef303dc208e41c91d39,0
ad76ae3cb11470af22c0d34a1ac3de19,864
ad76ae3cb11470af22c0d34a1ac3de19,0
2e9d99017627ff2245a03f5bfbf7ea88,864
2e9d99017627ff2245a03f5bfbf7ea88,0
ce34ec8de1058bcb7d8f1ae7485e973d,6226
ce34ec8de1058bcb7d8f1ae7485e973d,0
75979e0a65545aea0aaff3f7f9bfa8fb,7767
75979e0a65545aea0aaff3f7f9bfa8fb,0
9fde080e8998cca04a469e9e2a9a7204,864
9fde080e8998cca04a469e9e2a9a7204,0
4dd553ec880e1eb4ce5d3a726d3458bf,6226
4dd553ec880e1eb4ce5d3a726d3458bf,0
e19cc2082d47b33cf3f4f071e207b127,0
5893a4707f6321393ac5b35f01d5c3fc,6226
5893a4707f6321393ac5b35f01d5c3fc,0
3016d328c8d320adf5c35993f9905c22,864
3016d328c8d320adf5c35993f9905c22,0
e858329cc45e534acee3cb05c376f161,864
e858329cc45e534acee3cb05c376f161,0
955458bf20e904600df562435ae6c24a,864
955458bf20e904600df562435ae6c24a,0
aa567f1d0448a67c6e39b872ae03bcd0,864
aa567f1d0448a67c6e39b872ae03bcd0,0
111863c8ac26657441501c46dc6c77c8,864
111863c8ac26657441501c46dc6c77c8,0
cf7dcfc90f77d836acd280d920212981,0
109e14dbe36838e4f1de260d25724c5d,0
9f4ff3daab2da7f2f0e9f9080279483e,7772
9f4ff3daab2da7f2f0e9f9080279483e,0
44f7da6fdd3f74bd6774bce42f4b9ff6,10598
44f7da6fdd3f74bd6774bce42f4b9ff6,0
e360576b3174d6370edc88740360d23c,864
e360576b3174d6370edc88740360d23c,0
e7af15cc616d1d7546ea803ae446cc46,6226
e7af15cc616d1d7546ea803ae446cc46,7781
57251e5a476bb32dfc336fe3e38b58a4,6226
57251e5a476bb32dfc336fe3e38b58a4,7781
1905ea6d634440e8f3ee13c3e19f772e,864
9bb17f97390d667e73263f40b41cd7de,6226
9bb17f97390d667e73263f40b41cd7de,0
516807dfc06f68e2a3ac97d8a6bd14ca,864
516807dfc06f68e2a3ac97d8a6bd14ca,0
9d6bf5d5ea178f839d964e435c4e5f7e,864
9d6bf5d5ea178f839d964e435c4e5f7e,6226
5c51f52523f6d1ed2f9a3343930a5372,864
5c51f52523f6d1ed2f9a3343930a5372,0
459a17930a77591a2eeff126c8b7cea4,864
459a17930a77591a2eeff126c8b7cea4,0
ef951bccee0be61cb3e3b184b97f9199,6226
ef951bccee0be61cb3e3b184b97f9199,0
cfd008cad23e300685241e8347b7038b,864
cfd008cad23e300685241e8347b7038b,0
ff966a32da8f625de3f229fa2e334f82,6226
ff966a32da8f625de3f229fa2e334f82,0
3258ac2bda6b29f7ea5ce1f50824e422,864
3258ac2bda6b29f7ea5ce1f50824e422,0
e81cae4321bab2b95a2952bcf8813e60,864
e81cae4321bab2b95a2952bcf8813e60,0
f18fd1a4991410b3b6523fe26448564c,864
f18fd1a4991410b3b6523fe26448564c,0
c7e5cef486952055b9cc2c9a718acb17,864
c7e5cef486952055b9cc2c9a718acb17,0
d800e0efa144b810c79148c6a7e5ff49,864
d800e0efa144b810c79148c6a7e5ff49,0
a00692af99e7477f11cc95f156c4120b,864
a00692af99e7477f11cc95f156c4120b,0
09278ddc22fde3a29be2d4604449769f,864
09278ddc22fde3a29be2d4604449769f,0
3d947831d2fdf346b4bc96e29d228f7b,864
3d947831d2fdf346b4bc96e29d228f7b,0
2e2379ab5bf180d1d5d1222add2a716e,9587
2e2379ab5bf180d1d5d1222add2a716e,0
d7769b52007a5ba0b237739cae1c53da,0
72dc046f7dc13bb99d3ae13803631d35,864
72dc046f7dc13bb99d3ae13803631d35,0
91c157b826edf970a4b4db47cd76e344,864
91c157b826edf970a4b4db47cd76e344,0
82e440cb570f81a35c8a17386271b52e,0
666c12520a035973bd227666c5efed08,0
341018e09ca9d5cd15f364fc8226a856,864
341018e09ca9d5cd15f364fc8226a856,0
1d3af9a9b8f40ea905cd68f394570974,6226
1d3af9a9b8f40ea905cd68f394570974,0
8e68a196bb3605f739e5934704d29841,6226
8e68a196bb3605f739e5934704d29841,0
78db2940edd944bbf3a9f3355a2d54ed,7772
78db2940edd944bbf3a9f3355a2d54ed,0
71d5fd91e69f3ee78ddd04ceecf01055,6226
71d5fd91e69f3ee78ddd04ceecf01055,6007
9367317ff7267dbd94d76e0902773ca9,6226
9367317ff7267dbd94d76e0902773ca9,0
9e8c9e2d3c75f04f8bea16774aa160d9,864
9e8c9e2d3c75f04f8bea16774aa160d9,0
038c4e2fdcc86d079377914f07fe0d46,0
3456b68b839a0902b89a1099483d2ebf,0
a21d71a1f91131183b0ae731299f8b0c,6226
a21d71a1f91131183b0ae731299f8b0c,1156
7204125815f713f46150d2624855330c,6226
7204125815f713f46150d2624855330c,1156
837d29b01cd1bc1dac02c490b54b17c3,4703
837d29b01cd1bc1dac02c490b54b17c3,9196
e8d8ad84134753b05ddc938432f4ec52,6226
e8d8ad84134753b05ddc938432f4ec52,9580
7362155be914c32181f3e8af4a82d72d,7617
7362155be914c32181f3e8af4a82d72d,7771
8eba47bb81e5c71f2241f2f34e16acbc,864
8eba47bb81e5c71f2241f2f34e16acbc,9580
70b9e88a06f4cad8933ee91e158d7a75,6226
70b9e88a06f4cad8933ee91e158d7a75,9196
f0faa6fd1bc7edbf79ebefbbd9eb7c78,6226
f0faa6fd1bc7edbf79ebefbbd9eb7c78,9580
121eb57958faf897a5fa7fc60dce0a8c,864
121eb57958faf897a5fa7fc60dce0a8c,9580
588a5d9c96e105359a928b997a48e91e,6226
588a5d9c96e105359a928b997a48e91e,9196
06e63f05f427a8f53685c2e2f666ebcd,899
06e63f05f427a8f53685c2e2f666ebcd,9580
96d73a19b5f63c96d19b39f27ab89edf,6226
96d73a19b5f63c96d19b39f27ab89edf,864
9cbfaa95776e13219acac38e6d35c2a8,6226
9cbfaa95776e13219acac38e6d35c2a8,1156
e6555ed433516e87f2e45ff742ccfdf4,6226
e6555ed433516e87f2e45ff742ccfdf4,1156
5ff948db78fb49a2992e8b6f34fe2459,6226
5ff948db78fb49a2992e8b6f34fe2459,9580
ac2394d0b4fa56539f64b7df288cfbaf,899
ac2394d0b4fa56539f64b7df288cfbaf,9580
71764752052f7bf85463180a41a7b04c,864
71764752052f7bf85463180a41a7b04c,6226
4cfc2e413c76844c2d007119faf176a8,864
4cfc2e413c76844c2d007119faf176a8,7617
37bde0fc5921676275b79b139d676fb1,10598
37bde0fc5921676275b79b139d676fb1,899
f816a708a345f3d327cd4c1af081359d,6226
f816a708a345f3d327cd4c1af081359d,8961
cd923ee0536d78313f8833b7b01f08de,6226
cd923ee0536d78313f8833b7b01f08de,9196
d94708e86245e08d0c61c7e1f9b49929,6226
d94708e86245e08d0c61c7e1f9b49929,9196
292291dd844e100ee824df45f8089d8d,7771
292291dd844e100ee824df45f8089d8d,9580
754db3f43fe17d0542f47573ca53330d,10598
754db3f43fe17d0542f47573ca53330d,899
6e994fe2c5ae8658f9657d7d0197834b,864
6e994fe2c5ae8658f9657d7d0197834b,9580
dd3142689ac5519f96814a1558bc6b48,6226
dd3142689ac5519f96814a1558bc6b48,1156
e5df64ded05e24321572064e390c401a,864
e5df64ded05e24321572064e390c401a,9580
a11a0f99d952cf8037ca99ad7ab42c66,899
a11a0f99d952cf8037ca99ad7ab42c66,9580
2fd5cb9eb8586a9b59e6cf7fbd3a777a,899
2fd5cb9eb8586a9b59e6cf7fbd3a777a,9580
b70fb9ebf454cb83b7347c39a834db5c,0
74155a87b3d46e85ff6430536d3561cd,6226
74155a87b3d46e85ff6430536d3561cd,0
e4157f8db86b8d572337e1db324748d4,0
e4157f8db86b8d572337e1db324748d4,7771
85fb2202a8938bccd9a66397c761b711,8826
85fb2202a8938bccd9a66397c761b711,8842
85fb2202a8938bccd9a66397c761b711,8843
43a727f18599eeb928243547ef2d55c7,0
43a727f18599eeb928243547ef2d55c7,864
61513f08e56060d1e58f1a357899ff90,11811
61513f08e56060d1e58f1a357899ff90,864
61513f08e56060d1e58f1a357899ff90,7626
a8260f94206fb99dae5a6447774c5124,6017
a8260f94206fb99dae5a6447774c5124,14
a8260f94206fb99dae5a6447774c5124,5951
fe87e1cfa4e70586c89ea05749701881,864
fe87e1cfa4e70586c89ea05749701881,12416
9cc078fe71f2269fd97298028a03834d,864
9cc078fe71f2269fd97298028a03834d,7626
9cc078fe71f2269fd97298028a03834d,11811
3b9ea3503974ee8cba6300947f203162,0
3b9ea3503974ee8cba6300947f203162,7617
3b9ea3503974ee8cba6300947f203162,7771
89afab52f103877fa6c18c087ca621a9,7781
89afab52f103877fa6c18c087ca621a9,864
89afab52f103877fa6c18c087ca621a9,6220
a39171901aa7e85ac7b9f951abee1d8c,7781
a39171901aa7e85ac7b9f951abee1d8c,9580
a39171901aa7e85ac7b9f951abee1d8c,10431
53ceacb2594447256e86bc726de9948e,10486
53ceacb2594447256e86bc726de9948e,10671
53ceacb2594447256e86bc726de9948e,12416
846bcecf7aab21bd6adade68b80d299d,8826
846bcecf7aab21bd6adade68b80d299d,8842
846bcecf7aab21bd6adade68b80d299d,8843
07b0f70c4e990cfa7cebae4306788a0e,8826
07b0f70c4e990cfa7cebae4306788a0e,8842
07b0f70c4e990cfa7cebae4306788a0e,8843
32d1357ad49b2fa3a17de753df22930b,9163
32d1357ad49b2fa3a17de753df22930b,7617
32d1357ad49b2fa3a17de753df22930b,9148
1ecd6f241cf7bca1b888925abbfafce6,9180
1ecd6f241cf7bca1b888925abbfafce6,7617
1ecd6f241cf7bca1b888925abbfafce6,9148
e4ea0113931c428f10f0496efa8b5371,4951
e4ea0113931c428f10f0496efa8b5371,864
e4ea0113931c428f10f0496efa8b5371,8961
ea5584dc006dea36484cdd614c81b4c7,7617
ea5584dc006dea36484cdd614c81b4c7,6226
ea5584dc006dea36484cdd614c81b4c7,12416
4baf08dc874a521a5fea17ca8cdc49b0,9596
4baf08dc874a521a5fea17ca8cdc49b0,864
4baf08dc874a521a5fea17ca8cdc49b0,8961
3bba883167bdf1938c7690640931e124,7617
3bba883167bdf1938c7690640931e124,11784
3bba883167bdf1938c7690640931e124,0
a05de1578e9658d14089a7c611a07c72,864
a05de1578e9658d14089a7c611a07c72,10431
a05de1578e9658d14089a7c611a07c72,899
c834a0a6fff62351b2f8b0c1c94716d8,864
c834a0a6fff62351b2f8b0c1c94716d8,10431
c834a0a6fff62351b2f8b0c1c94716d8,899
b5b578463e63cd099c6f658310ed9b47,10671
b5b578463e63cd099c6f658310ed9b47,9148
b5b578463e63cd099c6f658310ed9b47,8826
1e9fb066ce5463ddb1e343408f9938ad,6226
1e9fb066ce5463ddb1e343408f9938ad,8961
1e9fb066ce5463ddb1e343408f9938ad,10938
1292a1c8343509892c907068cd899f3b,7781
1292a1c8343509892c907068cd899f3b,864
1292a1c8343509892c907068cd899f3b,6220
aa88465cd9a1bcaec3340041f59ac6e3,0
93755c35bd089b750ca2890082cfb347,0
93755c35bd089b750ca2890082cfb347,7617
93755c35bd089b750ca2890082cfb347,7771
f8a6d51f7ceaaf202a65e93b69a86df8,7781
f8a6d51f7ceaaf202a65e93b69a86df8,864
f8a6d51f7ceaaf202a65e93b69a86df8,6220
83370c2e731f33510ea7182aa6321099,7781
83370c2e731f33510ea7182aa6321099,864
83370c2e731f33510ea7182aa6321099,6220
265e67fee57dfa3ada7cbf0981e5541f,7781
265e67fee57dfa3ada7cbf0981e5541f,864
265e67fee57dfa3ada7cbf0981e5541f,6220
f039e5d59ad3f432ce659998e4fd7f85,6226
f039e5d59ad3f432ce659998e4fd7f85,9149
f039e5d59ad3f432ce659998e4fd7f85,9517
b001a6575eadffb97c8fb9ef14944180,0
b001a6575eadffb97c8fb9ef14944180,7617
b001a6575eadffb97c8fb9ef14944180,7771
e3d8763ff2f6b46dc4f959c001e89412,0
e3d8763ff2f6b46dc4f959c001e89412,6220
e3d8763ff2f6b46dc4f959c001e89412,7769
65b4e60f7a1f36d639b238d5a17b9121,0
65b4e60f7a1f36d639b238d5a17b9121,10431
65b4e60f7a1f36d639b238d5a17b9121,864
c25bfdf5ff8e613f7bb73c487f59d438,0
c25bfdf5ff8e613f7bb73c487f59d438,6220
c25bfdf5ff8e613f7bb73c487f59d438,7769
65d1c566ac91cc1e13660ff75fc77b82,0
a9853cc7cb81fefe7ef6eadd1592cbe2,899
a9853cc7cb81fefe7ef6eadd1592cbe2,5754
5502e30d813a960168ab2b3adb0c547b,0
05400daa01a5b2a96f248590ccd91104,0
05400daa01a5b2a96f248590ccd91104,7771
d794e71fcaf4f8d963cd5e8dbc38e31f,0
d794e71fcaf4f8d963cd5e8dbc38e31f,9192
d794e71fcaf4f8d963cd5e8dbc38e31f,9196
51a38d331ca6921f5938dd15f7020d0e,0
1c472dfa5cab965ad62a3f35ded60207,0
1c472dfa5cab965ad62a3f35ded60207,7617
1c472dfa5cab965ad62a3f35ded60207,7771
9921e293bc345f113ef298817f802133,0
9921e293bc345f113ef298817f802133,9148
9921e293bc345f113ef298817f802133,10671
329740ade2d011f0388f771f8adcf678,0
329740ade2d011f0388f771f8adcf678,9148
329740ade2d011f0388f771f8adcf678,10671
5e9b718b8045657961a12394ad62a2f1,0
5e9b718b8045657961a12394ad62a2f1,9148
5e9b718b8045657961a12394ad62a2f1,10671
2d38dcb8ec88b5c5ede8727f6f7c7842,0
2d38dcb8ec88b5c5ede8727f6f7c7842,9148
2d38dcb8ec88b5c5ede8727f6f7c7842,10671
da821822b52a716ee056d66a5cbe0f3b,0
da821822b52a716ee056d66a5cbe0f3b,9148
da821822b52a716ee056d66a5cbe0f3b,10671
d5397099d80abe2d9827dc7964a0f579,0
d5397099d80abe2d9827dc7964a0f579,9148
d5397099d80abe2d9827dc7964a0f579,10671
4fe86ad4f099bf1e72036a4a5606f619,0
4fe86ad4f099bf1e72036a4a5606f619,10431
4fe86ad4f099bf1e72036a4a5606f619,864
70e84dff9cba49f4d22c10fe620cc940,0
70e84dff9cba49f4d22c10fe620cc940,6220
70e84dff9cba49f4d22c10fe620cc940,864
920ac23e48ecaf859d75ef1184e94dfa,0
920ac23e48ecaf859d75ef1184e94dfa,7771
2e00f30f9330dd69066e51dca6170dd0,8826
2e00f30f9330dd69066e51dca6170dd0,9148
2e00f30f9330dd69066e51dca6170dd0,10671
6855a4311322831086dc744c4638ff7e,8826
6855a4311322831086dc744c4638ff7e,9148
6855a4311322831086dc744c4638ff7e,10671
e68011ec721d452159c0fab3d1aef93d,0
e68011ec721d452159c0fab3d1aef93d,9148
e68011ec721d452159c0fab3d1aef93d,10671
bdb199584ac26aee88755fdbb90f2416,0
bdb199584ac26aee88755fdbb90f2416,9148
bdb199584ac26aee88755fdbb90f2416,10671
8af358eab1e8a161d7b0925f518444c0,0
8af358eab1e8a161d7b0925f518444c0,9148
8af358eab1e8a161d7b0925f518444c0,10671
c07fcce8cd5833a3e39502ec72d48227,0
c07fcce8cd5833a3e39502ec72d48227,9148
c07fcce8cd5833a3e39502ec72d48227,10671
9df87d84b46f462182271513ab8925f1,0
9df87d84b46f462182271513ab8925f1,10431
9df87d84b46f462182271513ab8925f1,864
092e8454a19f6541640cecdbd1404128,0
092e8454a19f6541640cecdbd1404128,10431
092e8454a19f6541640cecdbd1404128,864
27df0ce522a95d8f5b2a5d8d84a5d4f8,0
27df0ce522a95d8f5b2a5d8d84a5d4f8,10431
27df0ce522a95d8f5b2a5d8d84a5d4f8,864
80bd92aef929a3ffa7c0bdb0c99d2a44,0
80bd92aef929a3ffa7c0bdb0c99d2a44,8960
