cnpj,saude_tributaria
07155456000170,CINZA
07246955000172,CINZA
07305801000104,CINZA
07440174000114,CINZA
07473492000181,CINZA
07494922000141,CINZA
07496000000173,CINZA
07576060000104,CINZA
07628528000159,CINZA
07739834000839,CINZA
07799268000184,VERMELHO
07810697000105,CINZA
07853196000106,VERDE
07889836000138,AMARELA
07902454000105,VERMELHO
07904376000170,CINZA
07907754000179,CINZA
07927850000189,VERDE
07948808000144,CINZA
07974778017035,CINZA
07979185000177,CINZA
07982621000167,VERDE
08016514000147,CINZA
08054471000194,CINZA
08087094000190,VERDE
08088590000168,CINZA
08102374000391,CINZA
08117389000161,CINZA
08143864000174,CINZA
08170849000115,CINZA
08215282000156,CINZA
08226708000177,CINZA
08259891000107,CINZA
08271646000115,CINZA
08343492000120,VERMELHO
08350816000238,CINZA
08368221000129,CINZA
08391105000120,CINZA
08402943000152,VERDE
08474141000158,VERDE
08509586000126,VERDE
08535124000183,CINZA
08571311000112,CINZA
08592396000115,VERDE
08605344000136,CINZA
08609227000140,VERDE
08656576000113,CINZA
08674070000137,VERMELHO
08705234000146,CINZA
08750251000103,CINZA
08860628000179,CINZA
08902459000273,VERDE
08915722000188,VERDE
08921890000186,VERDE
08953491000105,CINZA
08970082000109,CINZA
08982683000212,CINZA
09049548000109,VERMELHO
09055729000130,CINZA
09120794000100,VERDE
09135056000128,CINZA
09175653000186,VERDE
09191444000126,CINZA
09200303000122,CINZA
09240805000349,CINZA
09262560000199,CINZA
09391011000114,CINZA
09524364000145,CINZA
09547204000111,CINZA
09556702000120,VERMELHO
09628436000102,VERDE
09722068000159,VERMELHO
10017575000170,CINZA
10157924000150,CINZA
10286954000166,CINZA
10292186000153,CINZA
10314917000114,CINZA
10340718000180,VERDE
10354759000126,AMARELA
10365105000106,CINZA
10432074000150,CINZA
10464411000191,CINZA
10476160001056,CINZA
10598775000164,CINZA
10626896000768,CINZA
10645544000164,CINZA
10662675000150,VERMELHO
10706503000130,CINZA
10714927000147,CINZA
10759698000187,VERDE
10773074000114,CINZA
10778796000161,VERDE
10851805000100,AMARELA
10870896000113,CINZA
10889958000139,CINZA
10903068000134,CINZA
10927614000177,VERDE
11020874000127,VERDE
11053887000100,CINZA
11132490000104,CINZA
11176219000162,VERDE
11197956000141,CINZA
11211576000114,VERMELHO
11251008000147,CINZA
11252032000109,CINZA
11270458000187,CINZA
11282931000146,CINZA
11297343000186,CINZA
11337007000110,CINZA
11344402000120,VERMELHO
11380863000158,CINZA
11387514000672,CINZA
11396273000113,CINZA
11428827000117,CINZA
11628890000105,CINZA
11640592000203,CINZA
11693206000160,VERMELHO
11744230000181,CINZA
11753513000190,CINZA
11864165000128,VERDE
11874048000498,CINZA
11910318000126,CINZA
11938043000139,CINZA
11940661000113,CINZA
11945974000164,CINZA
11992235000123,CINZA
12028806000177,CINZA
12049631000184,CINZA
12051750000171,CINZA
12067407000115,CINZA
12068937000188,CINZA
12130744000100,CINZA
12136307000101,CINZA
12145475001801,CINZA
12215186000185,CINZA
12279052000128,VERDE
12291481000110,CINZA
12291918000116,VERDE
12341170000119,AMARELA
12436961000122,CINZA
12451749000134,CINZA
12509711000175,CINZA
13020565000344,CINZA
13020592000155,CINZA
13148784000141,CINZA
13157598000179,VERDE
13188370000146,VERDE
13207254000127,CINZA
13234182000107,VERMELHO
13317209000125,VERDE
13364655000190,CINZA
13385628000102,CINZA
13389609000146,CINZA
13419523000119,CINZA
13503975000184,CINZA
13513753000142,CINZA
13568194000178,CINZA
13598904000102,CINZA
13820895000152,VERDE
13901780000192,CINZA
14041736000112,CINZA
14045650000168,CINZA
14110585000107,CINZA
14173502000129,CINZA
14188179000167,CINZA
14210229000165,CINZA
14222469000180,VERDE
14234517000150,CINZA
14332032000107,CINZA
14381210000181,CINZA
14403530000195,CINZA
14463843000139,CINZA
14547531000103,CINZA
14569314000114,CINZA
14584082000173,CINZA
14601283000131,CINZA
14679387000169,CINZA
14705118000120,CINZA
14729266000184,CINZA
14730909000100,CINZA
14752634000105,CINZA
14765914000158,CINZA
14776142000150,VERDE
14783341000195,CINZA
14980019000156,CINZA
14999106000155,CINZA
15101405000193,AMARELA
15139720000100,CINZA
15180701000127,CINZA
15192373000189,CINZA
15216552000109,CINZA
15278892000164,VERDE
15297366000141,CINZA
15367850000108,VERDE
15436299000107,CINZA
15447229000146,CINZA
15468653000258,CINZA
15480396000199,CINZA
15566497000187,CINZA
15606249000112,VERDE
15688737000116,CINZA
15713377000165,CINZA
15752292000196,CINZA
15784340000128,CINZA
15800836000148,CINZA
15835205000164,CINZA
15930117000141,CINZA
16248742000170,CINZA
16433634000178,CINZA
16568853000164,CINZA
16614075000100,AMARELA
16655749000107,CINZA
16676520000159,VERDE
16729745000126,CINZA
16738047000197,CINZA
16785346000182,CINZA
16798451000156,CINZA
16804923000136,VERMELHO
16811931000100,CINZA
16957846000154,CINZA
16995092000127,CINZA
17045298000159,CINZA
17056472000169,CINZA
17131764000380,CINZA
17161241000115,AMARELA
17184037000110,VERDE
17191692000103,CINZA
17207354000104,CINZA
17274059000170,CINZA
17364855000102,CINZA
17482141000190,CINZA
17507770000128,VERDE
17509614000104,CINZA
17510608000169,CINZA
17514462000120,CINZA
17536671000174,CINZA
17556807000108,CINZA
17570461000100,CINZA
17583979000170,CINZA
17617379000186,CINZA
17734835000178,CINZA
17753281000156,CINZA
17820760000148,CINZA
17880051000158,CINZA
17908342000107,CINZA
17938547000135,CINZA
17995027000164,CINZA
18046024000147,VERMELHO
18122578000186,CINZA
18240355000113,CINZA
18300495000130,CINZA
18316656000264,CINZA
18358948000189,CINZA
18396763000169,CINZA
18403359000175,CINZA
18440352000123,CINZA
18461530000100,CINZA
18482095000192,CINZA
18502868000155,CINZA
18526957000131,CINZA
18550880000135,CINZA
18563029000147,VERMELHO
18593815000197,VERMELHO
18599262000180,VERDE
18666172000245,CINZA
18669215000165,CINZA
18703489000123,CINZA
18746335000119,CINZA
18768190000157,CINZA
18807034000158,VERDE
18829340000195,AMARELA
18850286000160,CINZA
18890664000139,CINZA
18920861000153,CINZA
18945829000122,VERDE
18951263000141,CINZA
18990845000137,CINZA
19034457000145,CINZA
19050438000102,CINZA
19150241000145,CINZA
19158291000179,CINZA
19261443000164,CINZA
19265363000187,CINZA
19389845000149,CINZA
19394185000194,VERMELHO
19464434000170,VERMELHO
19484499000188,CINZA
19493874000156,CINZA
19516832000193,CINZA
19518890000156,VERDE
19526748000150,VERDE
19590592000177,CINZA
19617549000158,VERDE
19655726000190,CINZA
19707511000176,CINZA
19729074000191,VERDE
19750948000192,CINZA
19792137000154,CINZA
19821095000132,CINZA
19954852000146,CINZA
20017190000167,CINZA
20156598000110,CINZA
20204123000151,CINZA
20267550000189,CINZA
20535089000106,CINZA
20613393000116,VERDE
20646038000143,CINZA
20659858000170,CINZA
20673581000130,CINZA
20677255000109,CINZA
20704498000180,CINZA
20756556000110,CINZA
20894972000184,CINZA
20935859000108,CINZA
21018441000190,VERMELHO
21033682000109,VERDE
21033799000192,CINZA
21083038000145,CINZA
21085992000177,CINZA
21260730000100,CINZA
21262912000101,CINZA
21303024000190,CINZA
21340829000103,CINZA
21406997000154,CINZA
21419757000194,CINZA
21468645000123,CINZA
21476962000191,CINZA
21479390000102,CINZA
21483779000113,CINZA
21550539000194,CINZA
21605657000152,CINZA
21702084000185,CINZA
21931111000191,CINZA
21941859000175,VERDE
22060720000185,CINZA
22069385000186,CINZA
22087011000193,CINZA
22132839000116,CINZA
22164114000100,CINZA
22185448000160,CINZA
22206038000158,CINZA
22206931000183,CINZA
22249364000142,CINZA
22372063000101,CINZA
22398033000174,CINZA
22457586000150,CINZA
22559313000117,CINZA
22575947000163,CINZA
22618767000111,CINZA
22672959000297,CINZA
22818813000126,CINZA
22822188000196,CINZA
22827775000178,CINZA
22840020000103,CINZA
22899032000103,CINZA
22905819000130,CINZA
22993773000159,CINZA
23020414000188,CINZA
23049461000154,CINZA
23059028000108,CINZA
23086176000103,CINZA
23182673000105,CINZA
23206031000107,CINZA
23206721000158,VERDE
23293391000185,CINZA
23318310000154,CINZA
23349256000104,VERDE
23358183000117,CINZA
23493588000168,CINZA
23511822000132,CINZA
23553858000189,CINZA
23559372000158,CINZA
23668606000103,CINZA
23733261000116,CINZA
23769494000179,CINZA
23822985000136,CINZA
23900284000178,CINZA
23907326000100,CINZA
23938968000169,CINZA
23981684000155,CINZA
24007385000187,CINZA
24023729000141,CINZA
24031433000172,CINZA
24038956000140,CINZA
24044496000163,CINZA
24050583000123,CINZA
24089121000110,CINZA
24127597000106,CINZA
24137547000100,CINZA
24174250000106,CINZA
24187274000108,CINZA
24224787000133,CINZA
24230275000180,VERDE
24281219000174,CINZA
24295619000139,CINZA
24349020000130,CINZA
24404346000113,CINZA
24414865000162,CINZA
24445833000124,CINZA
24446501000164,CINZA
24457843000180,CINZA
24497357000195,CINZA
24579577000168,CINZA
24591677000100,CINZA
24597273000123,CINZA
24613158000103,CINZA
24659912000138,VERDE
24700804000161,CINZA
24707661000110,CINZA
24717208000194,CINZA
24731017000187,VERDE
24859308000155,CINZA
24865304000180,CINZA
24904805000128,VERDE
24991041000155,CINZA
25004366000160,CINZA
25012349000174,CINZA
25015794000198,CINZA
25097928000167,CINZA
25178962000166,VERDE
25203402000114,CINZA
25205370000196,CINZA
25308847000169,CINZA
25825282000197,VERDE
25961206000109,CINZA
25966476000102,CINZA
25976587000108,CINZA
26015094000166,CINZA
26038027000167,CINZA
26128459000169,CINZA
26223273000199,CINZA
26254682000152,CINZA
26286793000140,VERDE
26291318000162,CINZA
26317079000172,CINZA
26323604000162,CINZA
26384675000175,CINZA
26396979000152,CINZA
26397685000145,CINZA
26488075000157,CINZA
26533039000168,CINZA
26551870000142,CINZA
26689033000184,CINZA
26691234000116,CINZA
26701972000105,CINZA
26713210000110,CINZA
26872220000107,CINZA
26879701000136,CINZA
26913588000168,VERDE
27030573000114,CINZA
27073262000132,CINZA
27090856000151,CINZA
27141085000184,CINZA
27163570000159,CINZA
27265184000178,CINZA
27293799000108,CINZA
27312731000129,CINZA
27394976000142,CINZA
27456744000171,CINZA
27481094000114,CINZA
27484305000172,CINZA
27486241000149,CINZA
27508935000130,CINZA
27595231000141,CINZA
27619132000152,CINZA
27633435000120,CINZA
27646120000117,CINZA
27719289000150,CINZA
27812952000166,CINZA
27814069000105,CINZA
27852308000111,CINZA
27867775000115,CINZA
27887325000194,CINZA
27892620000139,CINZA
27944072000143,CINZA
27944811000105,CINZA
28038509000142,CINZA
28048132000102,CINZA
28065651000189,VERDE
28093850000109,CINZA
28127603000178,VERDE
28134177000108,CINZA
28142800000670,CINZA
28172373000169,CINZA
28195667000106,CINZA
28238507000105,AMARELA
28247365000134,CINZA
28257898000105,CINZA
28360506000120,CINZA
28382992000188,CINZA
28385184000255,CINZA
28392155000130,CINZA
28406835000165,CINZA
28420825000184,CINZA
28439325000194,CINZA
28440054000197,CINZA
28479843000131,CINZA
28486957000109,CINZA
28499475000193,CINZA
28531664000104,CINZA
28537120000141,CINZA
28600559000171,CINZA
28602204000111,CINZA
28628829000152,CINZA
28677032000145,CINZA
28714591000188,CINZA
28729720000101,CINZA
28780825000195,CINZA
28883538000100,CINZA
28971100000184,CINZA
28977678000148,CINZA
29021685000134,CINZA
29068015000173,CINZA
29175220000138,CINZA
29207872000107,CINZA
29226796000187,CINZA
29234021000153,CINZA
29253895000158,VERDE
29263873000179,CINZA
29266114000160,CINZA
29282345000167,CINZA
29289013000104,CINZA
29289672000140,CINZA
29325489000153,CINZA
29379311000195,CINZA
29412607000160,CINZA
29476460000172,CINZA
29520246000176,CINZA
29602467000193,CINZA
29613523000195,CINZA
29628662000192,CINZA
29662395000170,CINZA
29698861000177,CINZA
29798797000104,CINZA
29847607000193,CINZA
29851103000147,CINZA
29897199000184,CINZA
29900630000102,CINZA
29939759000116,CINZA
29979036085200,CINZA
30022672000169,CINZA
30059036000101,CINZA
30082191000572,CINZA
30107113000151,CINZA
30130993000187,CINZA
30163452000155,CINZA
30166722000181,CINZA
30218161000206,CINZA
30246239000107,CINZA
30318564000138,CINZA
30322794000170,CINZA
30340710000121,CINZA
30345260000160,CINZA
30355110000137,CINZA
30392702000129,CINZA
30440210000161,CINZA
30447200000158,CINZA
30456806000150,CINZA
30632703000101,CINZA
30682358000102,CINZA
30699559000112,CINZA
30750510000147,CINZA
30772547000176,CINZA
30791250000158,CINZA
30882277000156,CINZA
30945650000170,CINZA
30965776000107,CINZA
30993090000120,CINZA
30994478000145,CINZA
31002393000104,CINZA
31043421000123,CINZA
31106934000136,CINZA
31114690000133,CINZA
31137480000160,CINZA
31138800000105,CINZA
31167568000125,CINZA
31188400000104,CINZA
31250639000159,CINZA
31254917000146,CINZA
31414776000181,CINZA
31431882000173,CINZA
31465351000100,CINZA
31484325000110,CINZA
31499476000142,CINZA
31506917000196,CINZA
31517134000108,CINZA
31535007000131,CINZA
31574878000164,CINZA
31658317000143,CINZA
31682737000165,CINZA
31711042000164,CINZA
31728354000180,CINZA
31797959000123,CINZA
31857095000198,CINZA
31874923000104,CINZA
31975873000143,CINZA
32004977000173,CINZA
32025910000115,CINZA
32039217000100,CINZA
32039294000151,CINZA
32044033000120,CINZA
32090195000102,CINZA
32097307000149,CINZA
32176782000100,CINZA
32188976000126,CINZA
32220687000167,CINZA
32248342000111,CINZA
32258409000107,CINZA
32262734000135,CINZA
32263476000101,CINZA
32314969000123,CINZA
32351317000169,CINZA
32421821000198,CINZA
32440901003297,VERDE
32459846000180,CINZA
32465777000118,CINZA
32466549000162,CINZA
32495871000110,CINZA
32497010000170,CINZA
32499289000121,CINZA
32526853000158,CINZA
32538682000187,CINZA
32550829000154,CINZA
32564734000190,CINZA
32609948000135,CINZA
32621311000164,CINZA
32639333000151,CINZA
32641630000131,CINZA
32651468000132,CINZA
32666888000192,CINZA
32705981000169,CINZA
32738904000105,CINZA
32798131000152,CINZA
32799862000112,CINZA
32820852000111,CINZA
32851555000133,CINZA
32855065000105,CINZA
32856610000188,CINZA
32899408000133,CINZA
32902772000105,CINZA
32907124000141,CINZA
32936719000125,CINZA
32960801000195,CINZA
32999766000118,CINZA
33032457000137,CINZA
33040601000187,VERMELHO
33087528000107,CINZA
33123851000180,CINZA
33143158000170,CINZA
33178053000156,CINZA
33271076000100,CINZA
33283071000106,CINZA
33456743000120,CINZA
33461683000133,CINZA
33463386000127,CINZA
33471981000104,CINZA
33531732001058,CINZA
33572615000141,CINZA
33592510000154,VERDE
33593414000120,CINZA
33594099000156,CINZA
33605362000165,CINZA
33607465000164,CINZA
33671464000189,CINZA
33673434000101,CINZA
33696530000175,CINZA
33727725000135,CINZA
33750499000103,CINZA
33778865000132,CINZA
33791496000118,CINZA
33839910000111,CINZA
33870226000100,CINZA
33934888000199,CINZA
34028316161620,VERDE
34028316767773,CINZA
34075654000104,CINZA
34099108000103,CINZA
34101936000120,CINZA
34126487000175,CINZA
34146114000166,CINZA
34171718000162,CINZA
34292737000147,CINZA
34318254000174,CINZA
34322304000197,CINZA
34370259000146,CINZA
34377063000183,CINZA
34412533000100,CINZA
34436779000104,CINZA
34460779000140,CINZA
34514244000104,CINZA
34517401000135,CINZA
34547839000166,CINZA
34555595000163,CINZA
34578361000131,CINZA
34624856000150,CINZA
34654961000131,CINZA
34683986000163,CINZA
34688837000197,CINZA
34719892000105,CINZA
34727250000140,CINZA
34753473000181,CINZA
34755229000158,CINZA
34810348000166,CINZA
34865597000159,CINZA
34907392000199,CINZA
34932529000165,CINZA
34970660000117,CINZA
34975477000104,CINZA
35004018000146,CINZA
35024351000117,CINZA
35054546000100,CINZA
35116654000160,CINZA
35157819000141,CINZA
35179127000102,CINZA
35184805000117,CINZA
35187064000128,CINZA
35196590000154,CINZA
35215904000119,CINZA
35233646000101,CINZA
35287322000148,CINZA
35341029000111,CINZA
35346986000130,CINZA
35357261000148,CINZA
35408911000137,CINZA
35410467000194,CINZA
35425171000147,CINZA
35488370000102,CINZA
35488712000186,CINZA
35519380000150,CINZA
35522781000169,CINZA
35535074000107,CINZA
35563313000132,CINZA
35579385000178,CINZA
35639119000193,CINZA
35647227000108,CINZA
35661897000189,CINZA
35715170000137,CINZA
35780496000148,CINZA
35851766000164,CINZA
35874530000143,CINZA
35944823000150,CINZA
35960878000153,CINZA
35962334000120,CINZA
35971202000165,CINZA
35981015000162,CINZA
35986210000185,CINZA
36022106000133,CINZA
36058739000100,CINZA
36071907000199,CINZA
36078891000146,CINZA
36081296000160,CINZA
36086660000184,CINZA
36123225000182,CINZA
36135362000137,CINZA
36145087000132,CINZA
36151625000100,CINZA
36164601000187,CINZA
36195845000127,CINZA
36204464000167,CINZA
36205080000169,CINZA
36214275000175,CINZA
36224105000171,CINZA
36229364000195,CINZA
36291141000158,CINZA
36312513000185,CINZA
36318729000158,CINZA
36327490000182,CINZA
36356345000120,CINZA
36356428000119,CINZA
36378369000180,CINZA
36399556000140,CINZA
36413539000110,CINZA
36443306000160,CINZA
36462130000193,CINZA
36480668000120,CINZA
36562941000166,CINZA
36566481000144,CINZA
36572707000110,CINZA
36577253000170,CINZA
36592726000108,CINZA
36593528000169,CINZA
36593962000149,CINZA
36605840000125,CINZA
36627456000123,CINZA
36634274000180,CINZA
36652856000199,CINZA
36669285000103,CINZA
36678445000172,CINZA
36699078000193,CINZA
36707440000120,CINZA
36743481000172,CINZA
36748159000136,CINZA
36784511000199,CINZA
36795567000149,CINZA
36819796000156,CINZA
36837552000104,CINZA
36860362000108,CINZA
36889471000140,CINZA
36916407000100,CINZA
36936233000148,CINZA
38740668000148,CINZA
39794672000151,VERDE
41132531000115,CINZA
41827023000151,CINZA
42698662000127,CINZA
43776517000180,AMARELA
44696177000140,VERDE
44940302000115,CINZA
45987245000192,AMARELA
47508411000156,AMARELA
52160173000170,CINZA
53190641000112,AMARELA
54179759000102,VERDE
54924642000106,CINZA
55133664000110,CINZA
57859878000102,CINZA
58594011000127,VERMELHO
59020057000103,CINZA
59101360000122,CINZA
59285411000113,VERMELHO
59418806000147,VERDE
59531715000113,VERDE
60048717000640,CINZA
60239001000115,VERDE
60500139000126,VERMELHO
60543816000193,VERDE
60559614000130,CINZA
60561800003471,CINZA
60632213000168,VERDE
60840055000131,AMARELA
61322970006562,CINZA
61585865000151,VERDE
62002886000160,CINZA
62477880000149,VERMELHO
64453202000171,VERDE
64904295000103,VERMELHO
65725111000100,CINZA
66694167000108,CINZA
67010660000124,VERDE
67312876000144,VERDE
68025865000146,CINZA
68093913000133,CINZA
68942697000234,VERDE
72418601000120,CINZA
73060071000153,VERDE
73412926000320,VERMELHO
74540287000189,VERMELHO
75503821003912,CINZA
77683779000111,CINZA
79021994000182,CINZA
80166333000124,VERDE
80444102000135,VERDE
81243735000148,AMARELA
82643909001366,CINZA
83475913000191,CINZA
83573212010905,CINZA
84558808000189,CINZA
84683374000149,AMARELA
84683408000103,VERDE
85241503000101,VERMELHO
86907235001906,CINZA
89096457000155,VERDE
90802380000170,CINZA
91983056000169,VERDE
92693019000189,VERDE
92791243000103,VERMELHO
93506566000170,VERDE
93666246000188,CINZA
93828986000173,CINZA
95802955000179,CINZA
96431895000198,CINZA
00232316000109,CINZA
00467444000212,CINZA
01302349000140,VERDE
01631689000115,CINZA
01732653000128,CINZA
02149205000169,CINZA
02384203000154,CINZA
02409363000100,CINZA
02664042000152,VERDE
02811486000173,CINZA
02849595000180,CINZA
02911128000132,CINZA
03393533000179,CINZA
03530228000181,CINZA
03552051000114,VERMELHO
03560328000231,CINZA
03627244000197,VERDE
03944422000103,CINZA
03977561000133,VERDE
04117954000130,CINZA
04124799000189,CINZA
04423567000121,VERDE
04632549000150,VERDE
04902979000144,VERDE
04957993000650,CINZA
04986320000113,CINZA
05023530000179,VERMELHO
05088425000118,VERDE
05239758000109,VERMELHO
05458931000151,CINZA
05582380000133,CINZA
05619806000186,VERMELHO
05830656000155,CINZA
05947081000155,VERDE
06088000000171,VERDE
06220418000190,VERMELHO
06281054000159,VERDE
06922004000103,VERDE
07183222000136,VERMELHO
07213222000131,VERDE
07560969000166,AMARELA
07716548000181,VERDE
07991042006200,CINZA
08045546000170,CINZA
08189400000107,CINZA
08323040000348,VERDE
08396580000190,CINZA
08420563000736,CINZA
08537328000153,CINZA
08941729000174,CINZA
08998552000142,CINZA
09049977000178,CINZA
09146451000106,VERDE
09182318000105,CINZA
09188937000107,CINZA
09220931000250,CINZA
09283087000126,CINZA
09446723000193,CINZA
09620753000174,VERMELHO
09631851000107,CINZA
10300117000144,VERDE
10400985000104,CINZA
10417967000127,CINZA
10629105000168,CINZA
10745186000161,CINZA
10837158000174,VERDE
10982557000129,CINZA
11139239000163,CINZA
11165077000138,CINZA
11180431000101,CINZA
11194384000147,CINZA
11355867000186,CINZA
11380975000109,CINZA
11547433000188,CINZA
11565749000100,CINZA
11688340000173,CINZA
11945492000104,CINZA
11975486000108,CINZA
12091809000155,VERDE
12105605000126,CINZA
12254077000177,CINZA
12393556000174,CINZA
12409837000178,CINZA
12461124000153,CINZA
12608523000102,CINZA
12681529000105,CINZA
12802238000110,CINZA
12834378000170,CINZA
12840281000170,CINZA
12853113000119,CINZA
12947523000129,CINZA
12985350000133,CINZA
13002417000135,CINZA
13042062000108,VERDE
13154853000120,VERDE
13258482000207,VERDE
13542357000143,CINZA
14146501000195,CINZA
14546151000154,CINZA
14784497000190,CINZA
14814427000219,CINZA
14856478000122,CINZA
14999765000191,CINZA
15112571000195,CINZA
15115504000124,VERDE
15166823000169,VERMELHO
15228878000156,CINZA
15320264000108,VERDE
15392901000143,CINZA
15402715000229,CINZA
15511490000168,CINZA
15674564000187,VERDE
15773363000137,CINZA
15806505000115,CINZA
16292401000100,CINZA
16652705000123,CINZA
16865084000166,CINZA
16984870000182,VERDE
16987035000104,CINZA
16992806000143,CINZA
17143719000184,CINZA
17157497000159,VERDE
17167412000113,VERMELHO
17249505000197,CINZA
17252468000176,CINZA
17253955000153,CINZA
17378743000100,CINZA
17400223000149,CINZA
17415620000194,CINZA
17416404000163,VERDE
17492610000152,CINZA
17529234000123,CINZA
17560933000136,CINZA
17616020000194,VERDE
17738620000125,CINZA
17740954000133,CINZA
17785680000107,VERDE
18063713000160,CINZA
18192964004050,CINZA
18401629000109,CINZA
18495646000152,CINZA
18513011000130,CINZA
18783870000140,CINZA
19063751000185,AMARELA
19182135000143,CINZA
19239147000167,CINZA
19497616000148,CINZA
19555506000195,VERDE
19937407000178,CINZA
20074637000130,CINZA
20158081000160,CINZA
20230788000130,CINZA
20295649000194,CINZA
20497694000121,CINZA
20516131000133,CINZA
20545054000140,CINZA
20546384000150,CINZA
20679065000112,CINZA
20793835000153,CINZA
20799183000164,VERMELHO
21323452000184,CINZA
21347027000125,CINZA
21382357000151,CINZA
21420632000184,CINZA
21499548000106,CINZA
21801338000112,CINZA
21820565000195,CINZA
21922039000136,CINZA
22035769000188,CINZA
22478216000108,CINZA
22482228001412,CINZA
22569166000166,CINZA
22664879000109,CINZA
22701683000147,CINZA
23072733000137,CINZA
23104519000115,CINZA
23141820000107,CINZA
23419506000135,CINZA
23541625000166,CINZA
23623286000590,CINZA
23644473000127,CINZA
23664554000199,VERDE
23826024000108,CINZA
23933333000179,CINZA
23961939000118,AMARELA
24060837000194,CINZA
24075984000138,CINZA
24127963000119,VERDE
24129365000189,CINZA
24286649000189,CINZA
24376849000122,CINZA
24487920000306,CINZA
24566962000170,CINZA
24622884000184,CINZA
24679584000131,CINZA
24695932000164,CINZA
24710732000133,CINZA
24987472000148,VERDE
25031947000190,CINZA
25073509000195,CINZA
25074362000158,CINZA
25146831000369,CINZA
25208494000125,CINZA
25247067000318,CINZA
25263343000170,CINZA
25321471000122,CINZA
25382824000102,CINZA
26252856000148,CINZA
26307494000145,CINZA
26345998000150,VERDE
26383738000179,CINZA
26435607000198,VERDE
26521131000108,CINZA
26562654000100,CINZA
27008178000135,CINZA
27130549000157,CINZA
27143925000148,CINZA
27536780000145,CINZA
27553383000181,CINZA
27607344000110,CINZA
27673511000120,CINZA
27782111000153,CINZA
27787094000147,CINZA
27819376000189,CINZA
27912213000227,CINZA
27926188000150,CINZA
28000235000100,CINZA
28048211000113,CINZA
28503105000182,CINZA
28546625000172,CINZA
28547459000129,CINZA
28560248000126,CINZA
28651127000190,CINZA
28668263000192,CINZA
28751975000170,CINZA
28799404000106,CINZA
28937817000100,CINZA
28951428000139,CINZA
29069301000153,CINZA
29127683000124,CINZA
29506489000150,CINZA
29565346000119,CINZA
29717728000110,CINZA
29734053000118,CINZA
29818030000191,CINZA
29934257000100,CINZA
30017845000150,CINZA
30057216000154,CINZA
30106886000113,CINZA
30118798000131,CINZA
30220330000153,CINZA
30285262000100,CINZA
30306294000145,VERDE
30443012000151,CINZA
30501256000143,CINZA
30516007000121,CINZA
30522545000129,CINZA
30762545000104,CINZA
30906387000100,CINZA
30960158000174,CINZA
31027891000101,CINZA
31087027000197,CINZA
31179995000123,CINZA
31260917000159,CINZA
31427043000181,CINZA
31436783000184,CINZA
31497242000166,CINZA
31527722000122,CINZA
31541944000108,CINZA
31625322000150,CINZA
31709204000120,CINZA
31756114000190,CINZA
31820526000141,CINZA
31901332000170,CINZA
31908220000141,CINZA
31933860000101,CINZA
31951603000100,CINZA
32001658000104,CINZA
32030612000113,CINZA
32103415000187,CINZA
32114630000183,CINZA
32352468000131,CINZA
32427547000164,CINZA
32435965000101,CINZA
32440462000116,CINZA
32452544000180,CINZA
32460226000161,CINZA
32461365000100,CINZA
32472247000105,CINZA
32484187000132,CINZA
32667171000165,CINZA
32717861000181,CINZA
32753485000261,CINZA
32820741000105,CINZA
32863376000116,CINZA
32880611000168,CINZA
32966029000119,CINZA
33022143000153,CINZA
33062128000139,CINZA
33103921000139,CINZA
33157398000123,CINZA
33161126000105,CINZA
33364035000169,VERDE
33372071000174,CINZA
33412081000196,VERDE
33433679000161,CINZA
33582140000174,CINZA
33609208000161,CINZA
33622397000102,CINZA
33737672000133,CINZA
33814140000152,CINZA
33944769000117,CINZA
34134666000154,CINZA
34147236000177,CINZA
34244143000160,CINZA
34261558000142,CINZA
34301155000180,CINZA
34463669000131,CINZA
34490825000153,CINZA
34513136000117,CINZA
34672458000109,CINZA
34776942000188,CINZA
34894892000133,CINZA
34955337000174,CINZA
34994753000181,CINZA
34999495000126,CINZA
35176805000175,CINZA
35247427000173,CINZA
35259604000131,CINZA
35348113000167,CINZA
35394526000188,CINZA
35412651000173,CINZA
35412744000106,CINZA
35548350000171,CINZA
35674574000120,CINZA
35707473000108,CINZA
35736635000136,CINZA
35762767000132,CINZA
35796028000161,CINZA
36085966000116,CINZA
36139112000175,CINZA
36148578000137,CINZA
36365056000197,CINZA
36379884000184,CINZA
36449547000116,CINZA
36481339000102,CINZA
36635745000174,CINZA
36655508000175,CINZA
36705041000120,CINZA
36762499000111,CINZA
36820434000185,CINZA
36863172000136,CINZA
36875993000192,CINZA
40568941000140,CINZA
43470988000165,VERMELHO
44947752000130,CINZA
48830129000153,CINZA
50529460000180,CINZA
51620854000101,VERMELHO
52852928000521,VERDE
53117776000152,CINZA
57065526000177,VERMELHO
68634880000191,VERDE
68760693000235,CINZA
70017397000100,CINZA
73226870000238,CINZA
78589645000107,CINZA
81009193000143,VERDE
81708182000151,CINZA
84818525000129,CINZA
88613658000110,CINZA
89101380000164,CINZA
92012467000170,VERDE
96418264021802,VERMELHO
96551585000107,VERMELHO
